txid	vout	value	spk_hex	spk_type	address	is_target	block_height
57c3c5d4d4808717d60c58276ac89f3252236d321ad9b011625f9d14b3648db0	1	209499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	439311
57c3c5d4d4808717d60c58276ac89f3252236d321ad9b011625f9d14b3648db0	2	4600005	a9145819ba472f808c042793d4140ae3d2211bc6f9f987	p2sh	39irD1ifPjNdJBWpqKDSGsGz7kC6kSP7iL	0	439311
57fb4f07f066b4bee61939379c0dea1f920b655a8cb6822cb4dfb4856bcf828d	0	449500000	76a914bd1e59d4a2169fa5e6d8b41dde98e814e515f5d288ac	p2pkh	1JEy55GGk4W76TtWmDqzRsYDe92SjdykxY	0	444660
57fb4f07f066b4bee61939379c0dea1f920b655a8cb6822cb4dfb4856bcf828d	1	449499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444660
57fb4f07f066b4bee61939379c0dea1f920b655a8cb6822cb4dfb4856bcf828d	2	198360020	a914581226fb76fcbbf0bf5a9cd5f2babe586054ee9287	p2sh	39ih8fdxxHKwvS7jCizkn2ejei7pQSSNk4	0	444660
57fbd7147d58eee6b72b5074964415c44bf2d74395038f346fffd87eea0bc2b5	0	89500000	76a9147219846b12c5695da4b78f57a11302acadf2754e88ac	p2pkh	1BQJbqf2voncoj5LRr1NqxiPGBeikFJ8vc	0	441891
57fbd7147d58eee6b72b5074964415c44bf2d74395038f346fffd87eea0bc2b5	1	89499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	441891
57fbd7147d58eee6b72b5074964415c44bf2d74395038f346fffd87eea0bc2b5	2	2780003	a9140cf936dba457a232b4aede1157804c870aa2d10b87	p2sh	32scaZKe2JAMHpwUczzALCJ3RDqLcZYH2T	0	441891
580855b14e9652386e84415b786446c337c26357e79f5be05a9b1c294577b7ea	0	89500000	76a9145f9c2b317fc47f99c5ec90fa41379e41713f8c2888ac	p2pkh	19iYH1zQMBQ23AYGV1PUvBznUT4hFeQT7v	0	440199
580855b14e9652386e84415b786446c337c26357e79f5be05a9b1c294577b7ea	1	29833333	76a9143940ebca6546041ca6fdc942e3bfa982b4dc364c88ac	p2pkh	16DjHjFXvDScdYTzEkPpPdtdi19xXc9qmd	0	440199
580855b14e9652386e84415b786446c337c26357e79f5be05a9b1c294577b7ea	2	59666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440199
580855b14e9652386e84415b786446c337c26357e79f5be05a9b1c294577b7ea	3	2760003	a914e12f5960fe1acadd0cf3de64308e81472216fdd387	p2sh	3NDggafcNSBccH2PgTzoEpbubBKgsj6Nha	0	440199
5835ea5cddec3a7588c54c24f8928ae4e78e474667136b38fb20a0d5f86dda64	0	44500000	76a9148f16cf58d2d665099b6ea527019f6aad42bd498888ac	p2pkh	1E3axJ6hVgxxfpwe853ipQZnwkFnyzV3ev	0	439999
5835ea5cddec3a7588c54c24f8928ae4e78e474667136b38fb20a0d5f86dda64	1	14833333	76a9149a41a7232db5903cd7e4e77b6031ae2067c8f06a88ac	p2pkh	1F4diBfxd9FKo5XgvugMads8gpKeXhW5NM	0	439999
5835ea5cddec3a7588c54c24f8928ae4e78e474667136b38fb20a0d5f86dda64	2	29666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	439999
5835ea5cddec3a7588c54c24f8928ae4e78e474667136b38fb20a0d5f86dda64	3	1860002	a914f9c9568508d0ce69c9835bdc78e5ec032cfd17c687	p2sh	3QTmNWvcVHH5BYr81Vpiq1VkkZMERz5F42	0	439999
5840154466fda7f61d2602d78888c94e491f9f3084f0f8f4b080c5c54c21cb81	0	44500000	76a91441573199cb8eeb03eabd241aa696e9f1e8292c6388ac	p2pkh	16xVNoEbKbSeMXugfhL1EfcCfHDDaqGyJw	0	438089
5840154466fda7f61d2602d78888c94e491f9f3084f0f8f4b080c5c54c21cb81	1	44499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438089
5840154466fda7f61d2602d78888c94e491f9f3084f0f8f4b080c5c54c21cb81	2	1840002	a91410e6c10840a9b60c460507e66beb09faeba255d787	p2sh	33EPAge9rCXu5ikCk4wxLC5M9yYtr6mwGH	0	438089
585c062b9498b89ed24efe76347cfdeeabc416253f2969ca9e416a68583a9c2a	0	44500000	76a914c676027dab490acfb9636430afb34a8294999ae988ac	p2pkh	1K6NASecCdwRALnG9QBogvFN4oUcaQDPsY	0	444393
585c062b9498b89ed24efe76347cfdeeabc416253f2969ca9e416a68583a9c2a	1	14833333	76a914ce10d28d161187aef4be114dae9c2b8bcb13618988ac	p2pkh	1KnaMN2GmZdo2eStAAKMLBFbZVvnvwbTVF	0	444393
585c062b9498b89ed24efe76347cfdeeabc416253f2969ca9e416a68583a9c2a	2	14833333	76a9143aaf3bdca69d2cf19ce9b7ef944afd47bda41a9c88ac	p2pkh	16MJ7b22iytsnaZjRmDKnwHAmAS6NcPyFe	0	444393
585c062b9498b89ed24efe76347cfdeeabc416253f2969ca9e416a68583a9c2a	3	14833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444393
585c062b9498b89ed24efe76347cfdeeabc416253f2969ca9e416a68583a9c2a	4	920001	a914365a8e91078ca2d1c208f7c3dd173911b5ecae5e87	p2sh	36eQtuXCxq3UT8Exm4sUmJazDVh3RJGCHr	0	444393
587e286a15d92f0ad3e195f5c51dd4d2408c7095e72cb30d1e315b193ec82206	0	299500000	76a914bce56110417be9e50d83605193edc1f3c10be77088ac	p2pkh	1JDnpcDVp31X44t5DPe8Yq3FnAkJNL4oDm	0	440553
587e286a15d92f0ad3e195f5c51dd4d2408c7095e72cb30d1e315b193ec82206	1	299499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440553
587e286a15d92f0ad3e195f5c51dd4d2408c7095e72cb30d1e315b193ec82206	2	15680017	a9149d92fe53923922f20c9a6b598b02d4fd1569e07b87	p2sh	3G4C6wpVVcWzxVh7Qq2uVqXq2wfp9oytQi	0	440553
5885e233db182cc3f936e3f0b198352fb31509af6f0d01e429f104c614d752fa	0	119500000	76a9145b4911170f2de8fdf73b399c45e07250ea58fea588ac	p2pkh	19Kg2DzH6bvXQ7jM7FfY9p2udCFszYGPBW	0	443262
5885e233db182cc3f936e3f0b198352fb31509af6f0d01e429f104c614d752fa	1	119499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	443262
5885e233db182cc3f936e3f0b198352fb31509af6f0d01e429f104c614d752fa	2	30400033	a9141dedff095a32ceed92ca6fd44b8bf230dfd698ef87	p2sh	34RGdNiaVPpaybG18FdL2wLRaEEAC449Lp	0	443262
589d2f3cd69f1157b251444c5ef6c3701cc1a57a9d855c5419f9f707f8b58113	0	119500000	76a91461ea24fb0904e7309941cc1005dbabded4ba973888ac	p2pkh	19vj3FUQgf6aCUiFLKLdYKgVBUDMz5pxjM	0	439316
589d2f3cd69f1157b251444c5ef6c3701cc1a57a9d855c5419f9f707f8b58113	1	119499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	439316
589d2f3cd69f1157b251444c5ef6c3701cc1a57a9d855c5419f9f707f8b58113	2	920001	a91431c3d7937b5b51a4934936200eb3e0dc5a31fdc687	p2sh	36E9eHpAPwjQZ6epvtv3bFia9HsfRFPQqS	0	439316
58a0a9405b44258e4018189336b19a08f2fa77f7ca125bcf3ec8c451c7cfea0b	0	44500000	76a9141937e0e98f49bd1290642638e35ba7a0391cd14988ac	p2pkh	13JLqJmsK3kiZZpBwjwch5eEXKqWbvRYTk	0	438073
58a0a9405b44258e4018189336b19a08f2fa77f7ca125bcf3ec8c451c7cfea0b	1	14833333	76a914d3d3e99e045787e2bbf1c3b6b7845965fa1af83588ac	p2pkh	1LK3SRLJDcGKakB6o5VVj8zoKMhG3ENyRh	0	438073
58a0a9405b44258e4018189336b19a08f2fa77f7ca125bcf3ec8c451c7cfea0b	2	14833333	76a914e5163ac483528292dff0fcf1b97a334810e01a3a88ac	p2pkh	1MtJNU37ZeQGjTKYebqotY5TMF6pD2Kx2Y	0	438073
58a0a9405b44258e4018189336b19a08f2fa77f7ca125bcf3ec8c451c7cfea0b	3	14833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438073
58a0a9405b44258e4018189336b19a08f2fa77f7ca125bcf3ec8c451c7cfea0b	4	1160001	a9145ea6f113f6f76d50c9a42df9000d6c696c31f0ac87	p2sh	3AKVRtXe9AnrbxjFYnyr3EJbsfxkihptAJ	0	438073
58a4669ca65270a1f6fce8e0d328a047e690ab3ad3f6ad5bfc33244125577152	0	119500000	76a91467f5343086ddb602928e2bea5a524567911663e888ac	p2pkh	1AUgLpfV9wuEZUfespf85JHfUJnfA1mMH2	0	445939
58a4669ca65270a1f6fce8e0d328a047e690ab3ad3f6ad5bfc33244125577152	1	39833333	76a91404185d642bf21ffd82397ebeb71ad5ed490eb5d588ac	p2pkh	1NetfWdkYpmsGQt92RuZJW5PZoqZoeVGY	0	445939
58a4669ca65270a1f6fce8e0d328a047e690ab3ad3f6ad5bfc33244125577152	2	79666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445939
58a4669ca65270a1f6fce8e0d328a047e690ab3ad3f6ad5bfc33244125577152	3	13840015	a9143cdc7fa2bd506b7442351bf2da2c911175093ef387	p2sh	37EpcZdAoVPbMKBVyv6SD43LuXV7u3soDv	0	445939
58abcb51cd905f424c109d1b8c6d05889a148980859105d1a19a3fae10fda8a3	0	119500000	76a914bddb8242a4754dbc468c31a27f9b0e17aa81f16388ac	p2pkh	1JJsfzpDpZMa1j1NZ6A8ztzKZdLN9VE4fq	0	449077
58abcb51cd905f424c109d1b8c6d05889a148980859105d1a19a3fae10fda8a3	1	39833333	76a9149defcf89fed482a26cb2af9351cc9c587d23017888ac	p2pkh	1FQ6NTVwoRmQ7QUrzt4xvh4VgQtp3hrPuH	0	449077
58abcb51cd905f424c109d1b8c6d05889a148980859105d1a19a3fae10fda8a3	2	79666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	449077
58abcb51cd905f424c109d1b8c6d05889a148980859105d1a19a3fae10fda8a3	3	181820002	a9149dee3ce3578fddb40fbd957fff6d4a05f95a1a8787	p2sh	3G65QiXJtk9GVw7w3mVYAUMzfnNNendTyS	0	449077
58b6ef484bf8a0244d313b363a37b1429a5802ffba4da4d09e8bbf7c05e413e5	0	209500000	76a91442c7a1352e8d8325b9832fd69730d3023a2d6c9588ac	p2pkh	1766kBFdYR2wRT5qPmC8mbN8AnHgY4LoUG	0	445939
58b6ef484bf8a0244d313b363a37b1429a5802ffba4da4d09e8bbf7c05e413e5	1	209499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445939
58b6ef484bf8a0244d313b363a37b1429a5802ffba4da4d09e8bbf7c05e413e5	2	9440010	a914772cc0772f867bed2e72f7bb05cbb1f9b31344a787	p2sh	3CZ9wnLPp4pBbZFqnQeZRWBRLDXFH9p3ho	0	445939
58b74094129343d9925f238226797b9bde26bb7876672785dd478cc70de44ced	0	89500000	76a9143d86be2d0772ca30ba63262cd74f95fbbb99493388ac	p2pkh	16cKdoSbGPDgsvC7Rxb5EMggpyRAqGfQGR	0	445735
58b74094129343d9925f238226797b9bde26bb7876672785dd478cc70de44ced	1	89499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445735
58b74094129343d9925f238226797b9bde26bb7876672785dd478cc70de44ced	2	1860002	a9140de3de103a4152f11d1658cb9e721a275d290c4587	p2sh	32xTgYXxoet8FJeMi3Ec8QkeQ2cutxohDy	0	445735
58c7b3c6e488a77bfd5bc9532dae902152aedda5e55b79e00b418410e69826e2	0	449500000	76a914f6c1dc8a9bab611c347ca3470c291095980f658588ac	p2pkh	1PVjTvX8ELJSRZMyQ7nWFEVZgspYhEswc9	0	441308
58c7b3c6e488a77bfd5bc9532dae902152aedda5e55b79e00b418410e69826e2	1	149833333	76a914ddb95762a1c5e5aac72ec09bb72019f70db6b0b088ac	p2pkh	1MDNN8xXcd3GH87xLquLd7VNoMi4ESvMbT	0	441308
58c7b3c6e488a77bfd5bc9532dae902152aedda5e55b79e00b418410e69826e2	2	149833333	76a9142919861ae66f6a730d5d273e56b41b945bd5e4d788ac	p2pkh	14kKHHzy9ztsiyEiQyBnUPvWuk3xpMy1sJ	0	441308
58c7b3c6e488a77bfd5bc9532dae902152aedda5e55b79e00b418410e69826e2	3	149833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	441308
58c7b3c6e488a77bfd5bc9532dae902152aedda5e55b79e00b418410e69826e2	4	10120011	a91482d3597ab40e3e90e27eba884b3f4863505d2e9b87	p2sh	3DckxJcEgtjuFabDTHG8boGJkL8hbjwLun	0	441308
58f3ed97bb96dbf64197ad87f38990acb5a2b9a0ebbd5c96b7c4deb9f56e4c12	0	89500000	76a914212a123b52673340463fe90bfc11e969572a576c88ac	p2pkh	142MhVQsXgKHNHxdLBr7DKF2o8M3HfsaPP	0	440075
58f3ed97bb96dbf64197ad87f38990acb5a2b9a0ebbd5c96b7c4deb9f56e4c12	1	89499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440075
58f3ed97bb96dbf64197ad87f38990acb5a2b9a0ebbd5c96b7c4deb9f56e4c12	2	1880002	a9147e7bf2809aeab70694b25416b4203de313f8b77c87	p2sh	3DDoYiq8utvRGJayrnbubpGjW34hEkNEAY	0	440075
5904410b4e1f9c94a2252898ef3398f210ea36c7f71a6510ec065d85c11d9ea2	0	449500000	76a9140d1ff2ac5a5a69c362cd854cc2eb47526e150fda88ac	p2pkh	12CQ4GzcryEzvdDF97UwcBCCahTFgdzA6p	0	446048
5904410b4e1f9c94a2252898ef3398f210ea36c7f71a6510ec065d85c11d9ea2	1	149833333	76a914c4ee56a9bf267881edd7b8eda79efe650104629f88ac	p2pkh	1JxGxehXirJeWAfBMiuhvA3CUbEjZtUSXd	0	446048
5904410b4e1f9c94a2252898ef3398f210ea36c7f71a6510ec065d85c11d9ea2	2	299666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	446048
5904410b4e1f9c94a2252898ef3398f210ea36c7f71a6510ec065d85c11d9ea2	3	12200013	a9140437dc42a6926f5bfef7e7fe4a73bda30b7cd97e87	p2sh	325KYZPFXSo2Ps48D4zUDi5s1zfW8WGJT9	0	446048
5911055f19cc0ceb6be2c6827eeb5cc196ad57d89736f14bcd0b56f131d7eac4	0	44500000	76a9144a4523afbf5a83035a2dc1fe2c053b7a36111fac88ac	p2pkh	17mhq5weq7hMipLQRDUs22jeuEjb5jbSBU	0	439999
5911055f19cc0ceb6be2c6827eeb5cc196ad57d89736f14bcd0b56f131d7eac4	1	14833333	76a91452904bf6a70461222c2d4ee73d62248eb40c1fab88ac	p2pkh	18XZGeHTwKN54x653WYaW8VxXJ66smTznU	0	439999
5911055f19cc0ceb6be2c6827eeb5cc196ad57d89736f14bcd0b56f131d7eac4	2	29666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	439999
5911055f19cc0ceb6be2c6827eeb5cc196ad57d89736f14bcd0b56f131d7eac4	3	2760003	a914079494c53e71a7678c918156b2c562715f99b04b87	p2sh	32P6eV569wN9hN3hsAZXtKWPTWVQNfhL74	0	439999
59181b396ac947371fb9faabd6a82528a2f11174c6ebe160fef60c578b94ff4e	0	44500000	76a914d80c6dc191f70cafd077ea84dc6f80aa79e5818088ac	p2pkh	1LhMqzwfwjxvBYRm9EGbRmioQGxU7a1WmR	0	444736
59181b396ac947371fb9faabd6a82528a2f11174c6ebe160fef60c578b94ff4e	1	14833333	76a91403121b86f266655414599b53ddb879a74c2504e588ac	p2pkh	1HEii6gN9MHxEYzx9RAZvfy2cYgotdYKA	0	444736
59181b396ac947371fb9faabd6a82528a2f11174c6ebe160fef60c578b94ff4e	2	14833333	76a9146373e19f07dc37b01291722f8c682cf60891395e88ac	p2pkh	1A4riZueDhdSFFk8dx5PK9aDubzVdXXptv	0	444736
59181b396ac947371fb9faabd6a82528a2f11174c6ebe160fef60c578b94ff4e	3	14833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444736
59181b396ac947371fb9faabd6a82528a2f11174c6ebe160fef60c578b94ff4e	4	2760003	a9149921e38ce4ec675af533751dfd920f699a2d2c4487	p2sh	3FehuXuYySmHspzEyZTPRXTaBXHbe8Nrqm	0	444736
591bc94b95f42499ad738dc6cf0cc0a622687d3f80a466b52b9eccd24f84ccf5	0	89500000	76a91442d0cbdb1a2a2265e55bbd5d18231376ec8e1aa288ac	p2pkh	176Hj5os7c3Yx1H4oVwkQ84EmzZKuMEgdT	0	445944
591bc94b95f42499ad738dc6cf0cc0a622687d3f80a466b52b9eccd24f84ccf5	1	29833333	76a914d7cb860ccabb04e1b898d08aa33748f6996da1ac88ac	p2pkh	1Lg26KBSgB77qpTFZ4irR87zTqHD3XJqR2	0	445944
591bc94b95f42499ad738dc6cf0cc0a622687d3f80a466b52b9eccd24f84ccf5	2	59666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	445944
591bc94b95f42499ad738dc6cf0cc0a622687d3f80a466b52b9eccd24f84ccf5	3	6440007	a91401788d7f5c2e8f34ca528a5384a43da2a6c2127487	p2sh	31po1tKryrXB4Csagk9pDZuZja73kSJWqe	0	445944
5920a2e45ffe4f7860edbcf7b7a1e389cab1366289e6af51d587953ed61925b3	0	119500000	76a914f6341d7559318dce174776c3b9b2cac93b103d9788ac	p2pkh	1PSofD7vmZrbRdfRpzjpBZQzMqMsmnr4Nn	0	444383
5920a2e45ffe4f7860edbcf7b7a1e389cab1366289e6af51d587953ed61925b3	1	39833333	76a9148747ed745868d7b44fb60588d0fe1fe44ed2bbeb88ac	p2pkh	1DLJPWfBLXS9AQQm2o6E6d1YmbHwevioTT	0	444383
5920a2e45ffe4f7860edbcf7b7a1e389cab1366289e6af51d587953ed61925b3	2	79666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444383
5920a2e45ffe4f7860edbcf7b7a1e389cab1366289e6af51d587953ed61925b3	3	10120011	a914e6315a7e005e9feea067ceefcd2123ccbcb9c73087	p2sh	3NgAToeKYfBq5pERqhihmr144NKPf3Dobh	0	444383
59350b29bbde56a2254bc9036beaead7197064f60d9e2c8578b23a404d17f376	0	119500000	76a914d41463c3383f504409ab4c5e4df5e4ace526cdb888ac	p2pkh	1LLNgNQZSR1J5tUHNQWkdqWYwDSETkDAjn	0	441293
59350b29bbde56a2254bc9036beaead7197064f60d9e2c8578b23a404d17f376	1	39833333	76a91441942157a9e871d285d3e45c7a6bad7e6923437e88ac	p2pkh	16ykNjrBebnht67HQahaXxSfpiarFYifND	0	441293
59350b29bbde56a2254bc9036beaead7197064f60d9e2c8578b23a404d17f376	2	79666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	441293
59350b29bbde56a2254bc9036beaead7197064f60d9e2c8578b23a404d17f376	3	9200010	a914bc04b57330dc04e0feacefebf9473af4ea2dce3a87	p2sh	3JqAbnD4HovZGVJi5yx2ta7ZAVkRj36rfo	0	441293
5956832bf618bbc27ed417ba534a194184bbe5f287dd0a5dad18f03ec4636cc3	0	89500000	76a914540f4c94d5b31df5eaed199ddc376590af08f55988ac	p2pkh	18fU67nnMs43W4DAoWJaHCJkX5BEv8XYQa	0	440775
5956832bf618bbc27ed417ba534a194184bbe5f287dd0a5dad18f03ec4636cc3	1	29833333	76a9149750caf8f350a649ced80464203ce4f55e554b9c88ac	p2pkh	1Eo5pZ4d8RAqEBEV5f8cqMyrAqRi5vdTF9	0	440775
5956832bf618bbc27ed417ba534a194184bbe5f287dd0a5dad18f03ec4636cc3	2	29833333	76a9149ce3dcd957ab91ccaddafc43ba9f88f4832c58aa88ac	p2pkh	1FJZP6y9vEpC2xr9W5kgPKCb42J7Jds8ZX	0	440775
5956832bf618bbc27ed417ba534a194184bbe5f287dd0a5dad18f03ec4636cc3	3	29833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	440775
5956832bf618bbc27ed417ba534a194184bbe5f287dd0a5dad18f03ec4636cc3	4	920001	a914421b74c232854e17a74d71cba51a56c0b73b1d8287	p2sh	37iZQtQAsNCDLBA4PZ6QhkPoWETHCzcmEW	0	440775
5956fdea2fe588d6d81daa37354d525f9a34d1d31c9f8f710dfeb903ba70f1ea	0	94312594	76a914baed7427e5a206f49eddcc6bfad9b2d8d9e86fbb88ac	p2pkh	1J3P9FoE5RfAi6ujsHp8TUa9Q3TuwaVmv7	0	766148
5956fdea2fe588d6d81daa37354d525f9a34d1d31c9f8f710dfeb903ba70f1ea	1	5000000000	00140de0b963731a32c982339691aab53658ab395a35	p2wpkh	bc1qphstjcmnrgevnq3nj6g64dfktz4njk34rl0hhm	0	766148
596243493e045732ae3280e5e36fb54db9c32dac358b567d610b17feffefbfe2	0	44500000	76a914c8539509dd3cd88b5a285c39aead46aa7bce96f888ac	p2pkh	1KGEGkxX9uPMorxUT59L7RHpdeLjZ9Kmub	0	438646
596243493e045732ae3280e5e36fb54db9c32dac358b567d610b17feffefbfe2	1	14833333	76a914d7ea3a8f8030ee830ae500b02852f0fc2d7faee688ac	p2pkh	1Lgesk4wXaHCf4RmdYN4uLnFmdz8YEqLmm	0	438646
596243493e045732ae3280e5e36fb54db9c32dac358b567d610b17feffefbfe2	2	14833333	76a914e1bd3adbf197c63ba0a90f204d04a1ab6c95acfd88ac	p2pkh	1Mabj63xSz689nLd4wDVWMReNxah18sQGW	0	438646
596243493e045732ae3280e5e36fb54db9c32dac358b567d610b17feffefbfe2	3	14833333	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	438646
596243493e045732ae3280e5e36fb54db9c32dac358b567d610b17feffefbfe2	4	920001	a914ad9b2cad855572ffb330fc630aaf3f17e3ffb7bb87	p2sh	3HWxiSn9Na7wz58b2APiv5opfVEsVc6gXc	0	438646
598f439b8572099f55179b0292a7ba89f04d3b2f72ee54d32e33607db84175fc	0	89500000	76a9140cfb8812974aac007460fcfb0cb756aa8059861f88ac	p2pkh	12BeS27y4Fy1sgc98ttEhv7RBAE8KtcKJ3	0	442384
598f439b8572099f55179b0292a7ba89f04d3b2f72ee54d32e33607db84175fc	1	89499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	442384
598f439b8572099f55179b0292a7ba89f04d3b2f72ee54d32e33607db84175fc	2	95500006	a9149ee8204285781027d3355b9cf133b7d4763a1ef287	p2sh	3GBEmFXQYKwYYuVg7eUg2v5gbtqFwAKeYS	0	442384
599b0211797d961e03dd74284495a772edf6d0d7ebd962d7781fd55ac22c985d	0	119500000	76a9141ebd07e739c5bb6507a157459424127b176fdb3588ac	p2pkh	13oXirJv9VwQ3JTpxpjEGUET5VKPEpmJPT	0	444246
599b0211797d961e03dd74284495a772edf6d0d7ebd962d7781fd55ac22c985d	1	39833333	76a914e809ca7131a8138b51b6c0da0ba00c69656b787188ac	p2pkh	1N9uVnH7ZiUP9wqAyJhCvnstkvJoEWtuPp	0	444246
599b0211797d961e03dd74284495a772edf6d0d7ebd962d7781fd55ac22c985d	2	79666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444246
599b0211797d961e03dd74284495a772edf6d0d7ebd962d7781fd55ac22c985d	3	6440007	a914c5049f61fc9bcfecf3ade7fd97a75f096edcb16b87	p2sh	3KekaWxyG5EojeaV5hB3bD4xFozYgpzvTQ	0	444246
599d129f4f9b03f9ad26873a5d26b651924f162f89abc4e826c17b0086f09052	0	89500000	76a914bc10a64aa84f6220602101a462bf46ad3afdbcc788ac	p2pkh	1J9Pyu2U1g6Yt4HBSCd4PtzFaxmXxYMZNZ	0	441121
599d129f4f9b03f9ad26873a5d26b651924f162f89abc4e826c17b0086f09052	1	89499999	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	441121
599d129f4f9b03f9ad26873a5d26b651924f162f89abc4e826c17b0086f09052	2	2760003	a9144ff5d5cd488535b009044d7d3931a056ac57631c87	p2sh	38yoodCfefoodrD4WrLDiVPhv3wkETpPgU	0	441121
59a314afa2af06317235c74b3bd675ae2252afabfad1a57092a27528d8dcf0f2	0	89500000	76a914cb4226148657928054d677bfa04d9740d314113388ac	p2pkh	1KXjR3AdyFvHzDuGqmbcHczMNhd3fq88iF	0	444158
59a314afa2af06317235c74b3bd675ae2252afabfad1a57092a27528d8dcf0f2	1	29833333	76a914d5825c8f8f019897dd8b31c0757ee90ad8385ca488ac	p2pkh	1LTw6YLP8yQtcx9NpteSRLsvKMzWEtnARe	0	444158
59a314afa2af06317235c74b3bd675ae2252afabfad1a57092a27528d8dcf0f2	2	59666666	76a91444b3bc489a4fd48a3da0114bb1fad92b3935a57b88ac	p2pkh	17GGGHWtyi7e1rxnEpcKpE7fHq1UZBguAb	1	444158
59a314afa2af06317235c74b3bd675ae2252afabfad1a57092a27528d8dcf0f2	3	22320024	a91487191c4410562dd76a69294e48cb4ace0df7558c87	p2sh	3E1ME9FFBGg3EXVNe7S4LA2s7D9ezSfN7r	0	444158
59ac48cf93f0a2722649d0e204800c36b3a4f4e836e47b63d096b898f1bdf7b8	0	89500000	76a914d829f62e36f548102ed4e76544281cfe2883cc8088ac	p2pkh	1LhyDyvVEdyXmTaYJC9EvFiMQoDESMUoP3	0	444727
